draft_id,draft_slot,picked_by,is_my_team,n_players,starter_total,starter_ppg,team_total,team_ppg,starter_rank,team_rank
1372784128390356992,4,716133346530390016,FALSE,20,4379.867235314685,257.63924913615796,6549.373144405594,385.2572437885643,1,1
1372784128390356992,10,863216829546496000,FALSE,20,3981.6252999999997,234.21325294117645,6177.50005,363.3823558823529,4,2
1372784128390356992,3,557411897646272512,FALSE,20,3893.570118181818,229.03353636363636,6173.305311188811,363.1356065405183,7,3
1372784128390356992,1,709938817506828288,FALSE,20,4018.1213538461543,236.36007963800907,6162.165753846154,362.48033846153845,3,4
1372784128390356992,7,613445684724908032,FALSE,20,4079.302697902098,239.95898222953517,6118.175592088144,359.8926818875379,2,5
1372784128390356992,5,438433823110197248,FALSE,20,3915.866814335664,230.3451067256273,5688.294984965035,334.60558735088443,5,6
1372784128390356992,2,207219789322518528,FALSE,20,3865.8486325174827,227.4028607363225,5626.696724125874,330.9821602426985,8,7
1372784128390356992,11,401239428028186624,FALSE,20,3714.746407342657,218.51449454956807,5536.655378671328,325.68561051007816,10,8
1372784128390356992,9,562800596533288960,FALSE,20,3852.35005,226.60882647058824,5489.1417223776225,322.89068955162486,9,9
1372784128390356992,12,,FALSE,20,3557.0540370629374,209.2384727684081,5420.1796367132865,318.8340962772522,11,10
1372784128390356992,8,461298739986821120,FALSE,20,3896.3980500000002,229.19988529411765,5362.196069230769,315.4232981900453,6,11
1372784128390356992,6,695363630966849536,FALSE,20,3021.7214188811186,177.74831875771287,4969.328247796389,292.3134263409641,12,12
