draft_id,draft_slot,picked_by,is_my_team,n_players,starter_total,starter_ppg,team_total,team_ppg,starter_rank,team_rank
1366390516966494208,7,828350705524928512,TRUE,20,3979.5325749999997,234.0901514705882,5949.979975,349.9988220588235,1,1
1366390516966494208,12,472181551044489216,FALSE,20,3789.8103874999997,222.93002279411763,5705.3324875,335.60779338235295,2,2
1366390516966494208,9,582042087151669248,FALSE,20,3565.3321875,209.72542279411766,5511.6840875,324.2167110294117,6,3
1366390516966494208,8,209177246823354368,FALSE,20,3563.8685875,209.6393286764706,5342.3311875,314.2547757352941,7,4
1366390516966494208,6,667892926143094784,FALSE,20,3646.8315875,214.51950514705882,5297.0043875,311.58849338235296,3,5
1366390516966494208,11,205175224235200512,FALSE,20,3479.134375,204.65496323529413,5238.883375,308.16961029411766,10,6
1366390516966494208,5,357372990788505600,FALSE,20,3531.1229249999997,207.7131132352941,5209.330425,306.43120147058823,8,7
1366390516966494208,10,1381421996599943168,FALSE,20,3329.836125,195.8727132352941,5160.547625,303.561625,12,8
1366390516966494208,2,866106505563361280,FALSE,20,3623.4048374999998,213.14146102941174,5039.5153375,296.4420786764706,4,9
1366390516966494208,1,379870778411368448,FALSE,20,3457.4805,203.38120588235296,5033.982599999999,296.11662352941175,11,10
1366390516966494208,4,1371895431222558720,FALSE,20,3481.6691874999997,204.80406985294115,5025.4826875,295.61662867647055,9,11
1366390516966494208,3,1377168712737509376,FALSE,20,3587.8906499999994,211.05239117647056,4796.85615,282.16800882352936,5,12
